src des bd delay plr 
0 1 106.802224 0.013454 0.014395
0 11 106.902168 0.5399978546204007 0.012036
1 2 107.495649 0.013453 0.010412
1 12 104.664226 1.5813523092344017 0.011674
2 3 104.675066 0.013448 0.005952
2 13 109.902878 2.3152035545732765 0.007328
3 4 102.094256 0.013437 0.005294
3 14 108.647264 2.158709536138036 0.006284
4 5 100.828487 0.013428 0.014086
4 15 109.343502 1.2661679169061921 0.005638
5 6 105.307684 0.013427 0.012617
5 16 101.310654 0.6142121499309264 0.013894
6 7 103.299663 0.013436 0.012893
6 17 109.853603 1.0382032280236275 0.013622
7 8 101.257623 0.013447 0.006147
7 18 109.460585 2.0213509913746726 0.012991
8 9 102.993659 0.013453 0.009688
8 19 101.768105 2.4122762670893207 0.00938
9 10 101.779495 0.013454 0.006419
9 20 109.274579 1.7605762344750684 0.012086
10 0 106.578013 0.013453 0.009412
10 21 102.527079 0.8185793506311331 0.013495
11 12 105.016041 0.013454 0.010444
11 22 100.515068 1.0403966408635688 0.010418
12 13 104.964323 0.013452 0.014478
12 23 102.047678 2.0237788924545494 0.011844
13 14 107.82427 0.013443 0.01333
13 24 101.267761 2.411040242473555 0.007751
14 15 108.534357 0.013431 0.012728
14 25 106.394315 1.7580477772873662 0.008385
15 16 100.809213 0.013426 0.006938
15 26 107.702218 0.8173601742952418 0.009089
16 17 106.704296 0.013431 0.008453
16 27 104.251461 0.5384445922815744 0.010941
17 18 106.832021 0.013442 0.014433
17 28 108.96846 1.5787047504316007 0.005519
18 19 102.098856 0.013451 0.013321
18 29 101.11252 2.313693986568946 0.008554
19 20 104.307529 0.013454 0.008956
19 30 107.149636 2.1609341222708127 0.014288
20 21 100.055449 0.013453 0.008595
20 31 107.366659 1.268256868331167 0.005933
21 11 100.103615 0.013453 0.014796
21 32 100.445938 0.6158528669366831 0.01252
22 23 108.893123 0.013454 0.009861
22 33 102.630888 0.5399978629847761 0.014664
23 24 100.836331 0.013453 0.009364
23 34 107.281146 1.5813522626257952 0.011739
24 25 102.344832 0.013448 0.008933
24 35 102.083103 2.315203317513054 0.012841
25 26 108.645607 0.013437 0.012902
25 36 103.361868 2.1587095642604237 0.009197
26 27 107.424267 0.013428 0.005652
26 37 105.952264 1.2661677971527012 0.008954
27 28 104.942165 0.013427 0.013165
27 38 107.424549 0.6142120918785913 0.014562
28 29 104.804522 0.013436 0.009436
28 39 101.726409 1.038203198280455 0.005772
29 30 102.00522 0.013447 0.010723
29 40 100.895387 2.021350977534358 0.008307
30 31 101.952079 0.013453 0.009722
30 41 107.928835 2.412276439985816 0.014922
31 32 100.112541 0.013454 0.013294
31 42 103.851189 1.7605763050004055 0.011092
32 22 103.458252 0.013453 0.008029
32 43 109.014557 0.8185787800373402 0.013529
33 34 100.575469 0.013454 0.012727
33 44 103.61017 1.040396105451719 0.007531
34 35 102.44491 0.013452 0.010533
34 45 107.868981 2.0237789013402407 0.009611
35 36 109.380959 0.013443 0.007824
35 46 104.72893 2.4110402522117087 0.013491
36 37 105.520746 0.013431 0.010863
36 47 102.306777 1.7580483437442642 0.005967
37 38 107.021946 0.013426 0.009891
37 48 105.306237 0.8173598441087855 0.008965
38 39 102.35851 0.013431 0.014972
38 49 103.757123 0.5384445055458652 0.007753
39 40 107.969417 0.013442 0.005638
39 50 102.62013 1.5787046549756332 0.00855
40 41 109.892029 0.013451 0.005005
40 51 108.300551 2.3136941751208298 0.006551
41 42 109.269709 0.013454 0.007481
41 52 108.059138 2.160934270045302 0.014794
42 43 104.203359 0.013453 0.005065
42 53 107.159963 1.2682570042182073 0.01086
43 33 100.643736 0.013453 0.012927
43 54 107.508317 0.6158528086553338 0.009686
44 45 103.977156 0.013454 0.005028
44 55 101.529366 0.5399981120358426 0.007648
45 46 106.897572 0.013453 0.009827
45 56 104.030822 1.5813519377682106 0.013973
46 47 108.369813 0.013448 0.005264
46 57 100.528954 2.31520290000176 0.014871
47 48 105.01492 0.013437 0.011648
47 58 101.093983 2.158708832335193 0.006204
48 49 104.17749 0.013428 0.009255
48 59 102.032699 1.2661672582118273 0.008386
49 50 103.246721 0.013427 0.008108
49 60 103.316498 0.6142122065478639 0.007909
50 51 106.691636 0.013436 0.011702
50 61 102.205002 1.0382033992034245 0.011249
51 52 101.47079 0.013447 0.006211
51 62 108.66547 2.0213503625159146 0.013586
52 53 103.915997 0.013453 0.00664
52 63 107.484274 2.4122759526228106 0.006666
53 54 105.586347 0.013454 0.006945
53 64 107.455639 1.7605765701120966 0.007561
54 44 106.362612 0.013453 0.01042
54 65 102.185354 0.8185788488825677 0.014873
55 56 102.468129 0.013454 0.012757
55 0 100.845025 1.0403968342197565 0.013519
56 57 105.90494 0.013452 0.013903
56 1 107.114666 2.0237791824828224 0.00631
57 58 106.244955 0.013443 0.013542
57 2 108.770601 2.411040369283006 0.007138
58 59 101.480215 0.013431 0.008696
58 3 105.621482 1.7580482418240813 0.005223
59 60 107.746837 0.013426 0.010992
59 4 105.149299 0.817360196361471 0.014324
60 61 100.221221 0.013431 0.013692
60 5 105.261878 0.538444499017105 0.006057
61 62 101.061533 0.013442 0.005457
61 6 100.540436 1.5787048317215626 0.00862
62 63 108.693041 0.013451 0.014068
62 7 105.151647 2.3136942656323543 0.00569
63 64 106.034713 0.013454 0.00703
63 8 101.195662 2.160934387573798 0.014931
64 65 105.008157 0.013453 0.009704
64 9 100.113072 1.2682571566456176 0.010703
65 55 102.948004 0.013453 0.014771
65 10 101.152507 0.6158532805176495 0.014392
