src des bd delay plr 
0 1 105.736243 0.013453 0.010019
0 11 108.288484 0.4957542127924255 0.012148
1 2 100.623245 0.013454 0.005795
1 12 106.2554 1.2321470596076063 0.013341
2 3 102.58706 0.01345 0.007682
2 13 104.909162 2.1426291114668565 0.007104
3 4 105.790564 0.013441 0.006871
3 14 102.396701 2.3433927213819903 0.00958
4 5 106.357667 0.01343 0.008381
4 15 103.486813 1.595343766094474 0.009025
5 6 107.518335 0.013426 0.010223
5 16 104.133623 0.731498546551164 0.006096
6 7 109.907868 0.013432 0.014694
6 17 107.093554 0.6847364295754989 0.010192
7 8 108.559125 0.013444 0.00835
7 18 101.831585 1.7449511775333608 0.01366
8 9 104.353232 0.013452 0.010783
8 19 100.008288 2.3736972286946036 0.006364
9 10 108.279737 0.013454 0.009568
9 20 103.357547 2.038227485217535 0.006698
10 0 104.066173 0.013453 0.008158
10 21 100.443809 1.0973550520740374 0.010361
11 12 101.098886 0.013454 0.008514
11 22 103.237839 0.6864667364005813 0.012749
12 13 106.818273 0.013453 0.013436
12 23 107.115949 1.747607531407636 0.007973
13 14 107.890153 0.013446 0.008105
13 24 101.708849 2.374768837339962 0.010522
14 15 105.139837 0.013435 0.014983
14 25 104.659976 2.0358129999453007 0.008193
15 16 104.611318 0.013427 0.012485
15 26 109.515505 1.095550148802703 0.013615
16 17 101.42646 0.013428 0.010934
16 27 105.096682 0.49424613480086393 0.005612
17 18 102.025693 0.013438 0.00609
17 28 106.284246 1.229738383530231 0.007093
18 19 103.036137 0.013449 0.01116
18 29 108.507053 2.1404453558730663 0.012114
19 20 109.144544 0.013454 0.014217
19 30 100.602856 2.3450304748178676 0.007697
20 21 102.287784 0.013454 0.014888
20 31 105.964005 1.5977997048730013 0.009411
21 11 100.264661 0.013453 0.006094
21 32 101.996171 0.7325013924736457 0.01019
22 23 106.324017 0.013453 0.012178
22 33 109.848377 0.49575374660962035 0.006656
23 24 105.580008 0.013454 0.006125
23 34 103.877345 1.2321472072897177 0.008536
24 25 107.143051 0.01345 0.005459
24 35 101.819094 2.142629268926601 0.005994
25 26 108.615424 0.013441 0.006376
25 36 105.447011 2.343392637286058 0.014726
26 27 104.935175 0.01343 0.005438
26 37 104.706505 1.5953439531615836 0.010905
27 28 102.228711 0.013426 0.011406
27 38 102.474408 0.7314985930811426 0.014803
28 29 103.44697 0.013432 0.012251
28 39 105.915536 0.6847362273599132 0.014307
29 30 103.71547 0.013444 0.014869
29 40 101.840824 1.7449509404116015 0.006493
30 31 106.678604 0.013452 0.014437
30 41 102.510871 2.3736971726231775 0.013178
31 32 107.075073 0.013454 0.00759
31 42 100.63104 2.0382277710241037 0.007526
32 22 109.0121 0.013453 0.008931
32 43 100.35924 1.0973558629909137 0.006053
33 34 102.540063 0.013454 0.008145
33 44 103.173004 0.6864667777101732 0.007606
34 35 104.717715 0.013453 0.008976
34 45 102.552697 1.7476074131429284 0.007813
35 36 100.890578 0.013446 0.011651
35 46 107.283838 2.3747690701187043 0.013451
36 37 109.34944 0.013435 0.013391
36 47 103.529789 2.035812969637175 0.013996
37 38 109.883533 0.013427 0.008697
37 48 101.398114 1.0955500868338786 0.013503
38 39 109.967108 0.013428 0.008989
38 49 103.071828 0.4942461480898418 0.005631
39 40 102.307976 0.013438 0.010732
39 50 105.68792 1.2297383137189286 0.00651
40 41 104.204499 0.013449 0.010594
40 51 106.585774 2.1404455994186296 0.013153
41 42 102.762907 0.013454 0.010844
41 52 100.761864 2.3450307294984207 0.013129
42 43 102.619921 0.013454 0.008478
42 53 108.758176 1.5978000154804697 0.011565
43 33 102.433189 0.013453 0.011375
43 54 105.009821 0.7325015786206184 0.00691
44 45 108.615454 0.013453 0.01269
44 55 105.315116 0.49575373627373853 0.010388
45 46 109.607143 0.013454 0.007529
45 56 100.780943 1.232146949274025 0.010861
46 47 103.624958 0.01345 0.01113
46 57 100.149332 2.14262855772497 0.010576
47 48 106.820383 0.013441 0.008969
47 58 105.545289 2.343392546115503 0.013192
48 49 108.25653 0.01343 0.014779
48 59 101.551131 1.5953437773550148 0.008154
49 50 107.017288 0.013426 0.008682
49 60 101.44808 0.7314985819275837 0.006734
50 51 107.339798 0.013432 0.007326
50 61 104.941314 0.6847363733860209 0.007046
51 52 106.948516 0.013444 0.007763
51 62 106.302407 1.744950664440983 0.007318
52 53 101.133375 0.013452 0.006763
52 63 107.453935 2.37369673584368 0.011596
53 54 109.90828 0.013454 0.012736
53 64 103.495542 2.038227279986264 0.006094
54 44 102.175334 0.013453 0.010841
54 65 109.043506 1.0973558410736834 0.008052
55 56 100.507777 0.013454 0.014866
55 0 103.059104 0.6864667352210561 0.011298
56 57 106.591952 0.013453 0.005949
56 1 101.838692 1.7476075279492875 0.005923
57 58 109.538713 0.013446 0.008581
57 2 107.914141 2.3747690910204797 0.006284
58 59 101.713012 0.013435 0.007659
58 3 103.612959 2.0358131056028728 0.00975
59 60 100.470661 0.013427 0.014774
59 4 100.120445 1.095550015011638 0.014581
60 61 100.710887 0.013428 0.007271
60 5 108.531509 0.49424628621947486 0.006003
61 62 107.983681 0.013438 0.005892
61 6 102.507736 1.229738303947456 0.010453
62 63 108.992263 0.013449 0.006746
62 7 100.855146 2.140445656202541 0.01344
63 64 106.673633 0.013454 0.007302
63 8 100.590432 2.3450307888848925 0.010327
64 65 108.434954 0.013454 0.012822
64 9 100.157325 1.5977999857686664 0.011224
65 55 101.121702 0.013453 0.009363
65 10 108.908174 0.7325012060621281 0.00599
