src des bd delay plr 
0 1 101.069311 0.013454 0.009334
0 11 107.616831 0.5885192724755783 0.009581
1 2 102.976607 0.013453 0.01333
1 12 107.567817 1.6447764595106533 0.014187
2 3 106.94838 0.013447 0.010079
2 13 107.785893 2.3398965474274807 0.010495
3 4 100.141019 0.013436 0.007687
3 14 106.093974 2.114951483692727 0.009754
4 5 106.76804 0.013427 0.00633
4 15 100.099995 1.2018923071811058 0.007169
5 6 100.485851 0.013427 0.005031
5 16 107.252763 0.5616619069895818 0.014259
6 7 108.395968 0.013437 0.009094
6 17 100.36285 1.1097437479116332 0.009579
7 8 106.180075 0.013448 0.014035
7 18 103.452499 2.067843964705218 0.008149
8 9 102.831146 0.013453 0.009913
8 19 109.948714 2.389668280101619 0.012376
9 10 102.687461 0.013454 0.011418
9 20 105.613914 1.7011542684962935 0.011786
10 0 102.02696 0.013453 0.007025
10 21 102.187686 0.7797647641381137 0.005576
11 12 108.430114 0.013454 0.01353
11 22 107.901313 1.1120229599367792 0.008586
12 13 102.668751 0.013451 0.010264
12 23 105.742509 2.070190870780414 0.008216
13 14 109.434383 0.013442 0.009371
13 24 107.020153 2.3882765639729753 0.014454
14 15 102.6049 0.013431 0.008977
14 25 107.857824 1.6986427018918286 0.007442
15 16 104.353121 0.013426 0.011227
15 26 109.169901 0.7786406794209274 0.007119
16 17 103.500314 0.013431 0.007271
16 27 101.741309 0.586910772023442 0.012381
17 18 107.329031 0.013442 0.009491
17 28 101.117997 1.6421156354145845 0.013668
18 19 107.225566 0.013451 0.012702
18 29 104.285113 2.3385445571648535 0.013863
19 20 109.747207 0.013454 0.014761
19 30 108.790984 2.1172571862543674 0.014054
20 21 109.574943 0.013453 0.005861
20 31 107.962722 1.2038809811371405 0.005541
21 11 108.607236 0.013453 0.014908
21 32 107.48116 0.5632406777946928 0.012354
22 23 100.178463 0.013454 0.010739
22 33 102.948847 0.5885194125986575 0.01238
23 24 104.794219 0.013453 0.012356
23 34 105.787048 1.6447763070778152 0.011429
24 25 100.813718 0.013447 0.012982
24 35 103.316493 2.3398963829623463 0.009923
25 26 100.256307 0.013436 0.010389
25 36 106.435726 2.114951484090769 0.011682
26 27 102.48008 0.013427 0.00849
26 37 102.11376 1.2018921305449266 0.013625
27 28 102.829008 0.013427 0.010034
27 38 102.493851 0.5616618731779626 0.01407
28 29 100.366135 0.013437 0.013586
28 39 103.776185 1.1097438536300843 0.006591
29 30 103.701616 0.013448 0.01284
29 40 100.47776 2.067843935536131 0.009248
30 31 108.749961 0.013453 0.013896
30 41 106.038212 2.3896685365681414 0.009262
31 32 104.613129 0.013454 0.007188
31 42 107.476874 1.7011541259300234 0.008037
32 22 103.98614 0.013453 0.012842
32 43 100.078176 0.7797645622041661 0.01439
33 34 102.028532 0.013454 0.006756
33 44 102.330206 1.1120225841194962 0.006957
34 35 109.058604 0.013451 0.008383
34 45 103.67619 2.070190532488362 0.012253
35 36 104.59386 0.013442 0.010006
35 46 100.216077 2.388276431192984 0.007544
36 37 109.357692 0.013431 0.013181
36 47 104.999971 1.698642617737951 0.010081
37 38 107.094354 0.013426 0.010398
37 48 100.2605 0.7786407678265197 0.006278
38 39 107.066573 0.013431 0.010105
38 49 107.979506 0.5869111659931044 0.006651
39 40 107.01212 0.013442 0.008354
39 50 104.952054 1.6421151705009565 0.013826
40 41 106.132439 0.013451 0.013586
40 51 109.657735 2.3385442848356615 0.01307
41 42 106.311208 0.013454 0.013082
41 52 107.192503 2.1172571040775265 0.011694
42 43 100.686118 0.013453 0.010442
42 53 108.063723 1.2038812777448054 0.011382
43 33 103.587235 0.013453 0.01194
43 54 109.288883 0.5632408047268725 0.014728
44 45 105.820376 0.013454 0.010905
44 55 102.41783 0.5885196783570209 0.011851
45 46 102.06076 0.013453 0.014216
45 56 109.184003 1.64477650705876 0.011382
46 47 104.990414 0.013447 0.007337
46 57 103.174173 2.3398960819086394 0.013571
47 48 108.660337 0.013436 0.007185
47 58 106.043531 2.1149510636441513 0.01474
48 49 109.950523 0.013427 0.012338
48 59 104.053111 1.2018918965176073 0.006415
49 50 108.056533 0.013427 0.010101
49 60 104.100784 0.5616620148473783 0.00732
50 51 105.778853 0.013437 0.012189
50 61 105.649386 1.109743683087884 0.010836
51 52 101.911608 0.013448 0.010709
51 62 109.945476 2.0678435261996255 0.013817
52 53 100.49667 0.013453 0.011105
52 63 102.563568 2.3896682466861656 0.010975
53 54 104.204034 0.013454 0.005059
53 64 102.772587 1.7011541052185322 0.009182
54 44 108.48814 0.013453 0.011715
54 65 107.935407 0.7797643396656664 0.008999
55 56 100.623247 0.013454 0.011558
55 0 103.261814 1.112022566816156 0.012842
56 57 104.746994 0.013451 0.009032
56 1 107.611542 2.070190837264201 0.009685
57 58 107.933637 0.013442 0.011533
57 2 105.251878 2.388276700135873 0.005324
58 59 109.19355 0.013431 0.011597
58 3 100.378246 1.698642793239863 0.01317
59 60 103.217393 0.013426 0.008012
59 4 109.823044 0.7786408453765633 0.013379
60 61 101.66871 0.013431 0.006298
60 5 106.194082 0.5869110481920365 0.010715
61 62 102.02922 0.013442 0.01091
61 6 105.773217 1.6421156152154788 0.007999
62 63 103.205858 0.013451 0.006155
62 7 108.857186 2.338544441315569 0.014067
63 64 108.686266 0.013454 0.005508
63 8 107.441773 2.11725710679143 0.012173
64 65 108.737897 0.013453 0.008771
64 9 102.91651 1.2038813346050072 0.009567
65 55 104.018186 0.013453 0.005502
65 10 109.010418 0.5632413354754763 0.007875
