src des bd delay plr 
0 1 104.22968 0.013453 0.010062
0 11 107.613445 0.997329183951747 0.008434
1 2 104.116743 0.013453 0.009563
1 12 104.889216 0.4658151062699909 0.011543
2 3 107.803686 0.013454 0.011609
2 13 103.946732 1.348318417512871 0.013138
3 4 101.144892 0.01345 0.005126
3 14 105.572317 2.2064496787336183 0.006922
4 5 106.280214 0.013439 0.009434
4 15 101.718693 2.2914817179945026 0.008752
5 6 100.329107 0.013429 0.006245
5 16 100.638076 1.490697659393286 0.014533
6 7 109.737174 0.013426 0.006865
6 17 108.00835 0.7116290337673967 0.009134
7 8 100.74444 0.013433 0.012996
7 18 102.695324 0.7932968717331559 0.006104
8 9 108.880438 0.013445 0.013647
8 19 105.383551 1.8405820205575936 0.010878
9 10 100.685621 0.013452 0.01214
9 20 109.464326 2.3998607961534852 0.007515
10 0 108.859332 0.013454 0.011834
10 21 100.51078 1.9543164753023623 0.00906
11 12 106.291408 0.013453 0.013302
11 22 107.623375 0.7125797671320271 0.006571
12 13 100.756524 0.013454 0.00866
12 23 105.821311 0.795171890647915 0.006192
13 14 105.491706 0.013453 0.01461
13 24 101.552891 1.8431998335867246 0.012887
14 15 103.433421 0.013445 0.014608
14 25 103.641731 2.4006416146173124 0.01005
15 16 105.059491 0.013434 0.011677
15 26 105.67151 1.951827630883014 0.011299
16 17 106.136418 0.013426 0.012327
16 27 104.037061 0.9957164345460215 0.01166
17 18 104.70785 0.013429 0.00653
17 28 106.041701 0.4643331696648095 0.005322
18 19 108.436749 0.013439 0.009591
18 29 103.322343 1.3458035990903836 0.007717
19 20 108.989058 0.013449 0.014087
19 30 105.891638 2.2044560913566107 0.007195
20 21 105.606515 0.013454 0.005279
20 31 109.26055 2.2933378315106485 0.014727
21 11 107.827982 0.013453 0.010667
21 32 102.254902 1.49306490187866 0.005757
22 23 108.646542 0.013453 0.005405
22 33 103.185863 0.9973293700591956 0.012277
23 24 103.800662 0.013453 0.014113
23 34 107.821276 0.46581525575138233 0.014551
24 25 102.180422 0.013454 0.005233
24 35 109.400246 1.3483183627488475 0.005219
25 26 107.091767 0.01345 0.005849
25 36 104.268966 2.2064496517570675 0.013709
26 27 108.44036 0.013439 0.011523
26 37 104.26905 2.29148178912707 0.005616
27 28 103.261127 0.013429 0.009065
27 38 100.499449 1.4906976862664285 0.014708
28 29 104.89935 0.013426 0.012276
28 39 101.938741 0.7116288788542334 0.012092
29 30 103.686086 0.013433 0.007202
29 40 108.606893 0.7932969931681877 0.007129
30 31 100.758723 0.013445 0.013507
30 41 107.922951 1.8405818156475635 0.009397
31 32 103.658481 0.013452 0.00726
31 42 101.91639 2.399860738550979 0.006184
32 22 109.244405 0.013454 0.012312
32 43 104.195581 1.954316285255709 0.00901
33 34 107.88709 0.013453 0.006074
33 44 100.514131 0.7125799090926453 0.007178
34 35 102.637794 0.013454 0.00589
34 45 100.791397 0.7951713711805894 0.014213
35 36 101.350041 0.013453 0.009481
35 46 102.722999 1.8431997643331246 0.008623
36 37 102.499712 0.013445 0.014897
36 47 108.42892 2.4006416450602037 0.006415
37 38 105.138407 0.013434 0.010021
37 48 106.49803 1.9518275515625831 0.012672
38 39 108.377629 0.013426 0.010322
38 49 100.883292 0.9957164426300563 0.010135
39 40 103.878274 0.013429 0.007812
39 50 107.525115 0.4643330335705391 0.008056
40 41 101.713962 0.013439 0.00694
40 51 109.084526 1.3458034605208065 0.012113
41 42 100.488251 0.013449 0.007686
41 52 101.45943 2.204456119620102 0.010752
42 43 108.830884 0.013454 0.012988
42 53 105.853565 2.2933380087888553 0.006163
43 33 103.726009 0.013453 0.00622
43 54 104.887266 1.4930652265818762 0.011438
44 45 105.373533 0.013453 0.014859
44 55 100.166792 0.9973292159752319 0.01269
45 46 103.782182 0.013453 0.013971
45 56 106.79591 0.465815419942415 0.00657
46 47 108.707242 0.013454 0.013469
46 57 102.011826 1.348318577822611 0.00682
47 48 102.515821 0.01345 0.014293
47 58 104.583914 2.206449297172164 0.010644
48 49 106.8796 0.013439 0.005258
48 59 108.711867 2.2914813653637056 0.014141
49 50 104.435059 0.013429 0.009637
49 60 108.821325 1.490696969350526 0.008768
50 51 106.744263 0.013426 0.013544
50 61 104.742765 0.7116293552427156 0.011144
51 52 104.01285 0.013433 0.010497
51 62 100.891543 0.793296525073936 0.01162
52 53 101.899551 0.013445 0.006091
52 63 102.983181 1.8405813615197384 0.0129
53 54 101.526924 0.013452 0.007295
53 64 102.100693 2.399860217572805 0.006382
54 44 107.295567 0.013454 0.007636
54 65 105.176125 1.9543160354575335 0.014489
55 56 105.392434 0.013453 0.014657
55 0 105.042446 0.7125797948636418 0.007013
56 57 101.071359 0.013454 0.005666
56 1 101.156766 0.7951717479961373 0.014663
57 58 109.865728 0.013453 0.012093
57 2 108.784614 1.8432000625346123 0.006484
58 59 103.399675 0.013445 0.01284
58 3 106.861829 2.4006418227646114 0.011738
59 60 108.727984 0.013434 0.006907
59 4 106.198389 1.9518277276308027 0.014124
60 61 104.021792 0.013426 0.007035
60 5 101.213853 0.9957165785073656 0.008092
61 62 102.306263 0.013429 0.011166
61 6 108.20346 0.464332713117695 0.009461
62 63 109.67124 0.013439 0.01394
62 7 108.987531 1.345803838842613 0.009324
63 64 106.796077 0.013449 0.012451
63 8 103.452585 2.2044564302607137 0.012059
64 65 107.850241 0.013454 0.007076
64 9 101.932527 2.2933381293020734 0.01145
65 55 101.849816 0.013453 0.007676
65 10 102.986 1.493065396672886 0.011022
