src des bd delay plr 
0 1 104.012535 0.013453 0.006607
0 11 101.632031 1.0396090485062344 0.008481
1 2 108.393225 0.013453 0.011077
1 12 101.24179 0.4735896242735393 0.008357
2 3 106.156979 0.013454 0.00524
2 13 101.458007 1.2986326012724536 0.01303
3 4 109.603113 0.01345 0.014133
3 14 109.144717 2.179905372882993 0.012817
4 5 101.015784 0.01344 0.006395
4 15 104.380793 2.3147510305684844 0.009753
5 6 107.005365 0.013429 0.012186
5 16 105.064326 1.536042938165288 0.008782
6 7 105.787005 0.013426 0.010197
6 17 109.970188 0.7167224725267812 0.009613
7 8 102.151689 0.013433 0.014648
7 18 106.887789 0.7454997626847655 0.013531
8 9 105.943296 0.013444 0.005548
8 19 107.607201 1.8001280272223203 0.011723
9 10 102.148931 0.013452 0.005146
9 20 108.121599 2.3896315959994068 0.01201
10 0 105.055378 0.013454 0.012209
10 21 102.267037 1.9911523291063598 0.007492
11 12 103.1627 0.013453 0.00794
11 22 106.7817 0.7176864792077852 0.014714
12 13 100.263595 0.013454 0.010621
12 23 103.856727 0.7473106425114887 0.006458
13 14 104.374256 0.013453 0.014444
13 24 100.654985 1.8027668124881489 0.005844
14 15 101.175448 0.013446 0.01437
14 25 109.87352 2.390539147949104 0.010721
15 16 104.62487 0.013434 0.008987
15 26 107.093255 1.9886910236394704 0.008777
16 17 101.955829 0.013426 0.014648
16 27 105.644985 1.037911485431026 0.005865
17 18 104.508899 0.013428 0.008881
17 28 102.919417 0.47210137823574166 0.014171
18 19 107.032867 0.013438 0.011219
18 29 105.895796 1.2961603409423812 0.011862
19 20 105.51577 0.013449 0.007719
19 30 102.264921 2.177826483059668 0.011174
20 21 100.677358 0.013454 0.009353
20 31 100.28959 2.316516638695919 0.008398
21 11 104.277238 0.013453 0.011397
21 32 105.802706 1.5384523240010741 0.011367
22 23 100.962401 0.013453 0.006582
22 33 100.511443 1.0396083411228154 0.008086
23 24 104.678289 0.013453 0.011445
23 34 100.467669 0.47358989433448273 0.007367
24 25 102.239811 0.013454 0.014019
24 35 109.390154 1.2986325294952425 0.011125
25 26 100.119569 0.01345 0.008157
25 36 109.586652 2.179905264684126 0.012945
26 27 103.773685 0.01344 0.011153
26 37 105.537291 2.3147511584101736 0.008518
27 28 105.640158 0.013429 0.011559
27 38 109.600565 1.5360430126506222 0.009559
28 29 101.897092 0.013426 0.00778
28 39 102.480952 0.7167222565380419 0.014351
29 30 102.579108 0.013433 0.006129
29 40 103.466562 0.7454995613652647 0.01015
30 31 101.003838 0.013444 0.011045
30 41 100.927511 1.8001280475630177 0.013707
31 32 100.096992 0.013452 0.007716
31 42 104.806013 2.3896315138080677 0.011291
32 22 106.064555 0.013454 0.009787
32 43 103.323195 1.991152389326018 0.013343
33 34 100.771481 0.013453 0.008125
33 44 105.819568 0.717686962880843 0.012046
34 35 107.02221 0.013454 0.013149
34 45 104.151846 0.7473102122969267 0.010221
35 36 109.912433 0.013453 0.013708
35 46 107.663906 1.8027668025264048 0.006625
36 37 105.31778 0.013446 0.00642
36 47 100.603355 2.390538924134457 0.010458
37 38 100.816419 0.013434 0.009093
37 48 109.116787 1.988691159895505 0.006178
38 39 106.423118 0.013426 0.014736
38 49 104.693265 1.0379117200099504 0.010561
39 40 106.859343 0.013428 0.010629
39 50 100.839936 0.4721013683171776 0.013092
40 41 105.436025 0.013438 0.010833
40 51 108.744817 1.2961604339945356 0.011807
41 42 104.00615 0.013449 0.009613
41 52 101.29389 2.1778266355950837 0.006414
42 43 108.834957 0.013454 0.009911
42 53 100.09037 2.316516504891851 0.012741
43 33 101.865374 0.013453 0.008118
43 54 109.148 1.538452038770063 0.007593
44 45 106.374679 0.013453 0.010935
44 55 100.189018 1.0396078234731365 0.005638
45 46 106.078588 0.013453 0.012465
45 56 106.153192 0.473590005934689 0.010471
46 47 109.776098 0.013454 0.013029
46 57 103.449724 1.2986326627110767 0.011466
47 48 103.865338 0.01345 0.013034
47 58 106.398572 2.1799051485049317 0.012801
48 49 102.677497 0.01344 0.01258
48 59 103.524851 2.3147506310639483 0.010989
49 50 107.398558 0.013429 0.007419
49 60 103.447476 1.5360421624252614 0.007298
50 51 107.113511 0.013426 0.014117
50 61 107.161168 0.7167223026875178 0.005141
51 52 103.049552 0.013433 0.010296
51 62 104.279209 0.745499532036506 0.01234
52 53 109.337278 0.013444 0.01422
52 63 102.839479 1.800127445707076 0.009868
53 54 108.404679 0.013452 0.007851
53 64 109.289233 2.389631031425594 0.013878
54 44 101.085375 0.013454 0.011358
54 65 102.159921 1.9911518728605233 0.008399
55 56 108.709994 0.013453 0.005125
55 0 104.408184 0.7176861559611883 0.006342
56 57 106.550084 0.013454 0.012997
56 1 108.397762 0.7473106788914371 0.010009
57 58 107.922696 0.013453 0.012462
57 2 100.641397 1.8027667697239658 0.01305
58 59 101.634864 0.013446 0.005155
58 3 101.049707 2.390539276172566 0.008907
59 60 104.463112 0.013434 0.00532
59 4 106.935752 1.9886911919993029 0.009249
60 61 107.060474 0.013426 0.010765
60 5 100.224514 1.0379117297660863 0.00783
61 62 109.309262 0.013428 0.012624
61 6 100.810033 0.4721014374974327 0.006086
62 63 101.245698 0.013438 0.01228
62 7 106.976667 1.296160550760061 0.005493
63 64 103.642717 0.013449 0.00993
63 8 105.328808 2.1778267362983503 0.010623
64 65 102.238272 0.013454 0.009045
64 9 109.56594 2.316516640681895 0.014396
65 55 104.037552 0.013453 0.013348
65 10 105.449706 1.5384524882331738 0.009895
