src des bd delay plr 
0 7 109.8657 0.019891 0.007925
0 1 109.613827 0.019895 0.013833
0 18 102.609368 0.007923 0.005828
0 10 104.318715 0.032205 0.00787
1 2 109.406223 0.019894 0.008594
1 18 106.801669 0.012343 0.005486
1 8 103.692206 0.01945 0.006527
2 3 106.180949 0.019893 0.006827
2 17 104.225448 0.029171 0.007372
2 8 108.133871 0.002254 0.008995
3 4 103.431149 0.019883 0.010691
3 23 108.673308 0.026676 0.00619
3 8 100.29461 0.020503 0.005936
4 5 103.821468 0.019867 0.014608
4 22 102.557833 0.007872 0.013034
4 14 109.899342 0.032239 0.014477
5 6 102.117422 0.019863 0.005908
5 22 109.702654 0.012364 0.006313
5 12 102.634786 0.019462 0.00814
6 7 109.842084 0.019877 0.012034
6 21 104.885922 0.029186 0.012978
6 12 107.992193 0.002292 0.010767
7 19 102.251637 0.02674 0.00555
7 12 108.189269 0.020453 0.006778
8 7 102.063125 0.047759 0.01163
8 9 103.259971 0.019894 0.009019
8 17 102.199512 0.027503 0.009492
9 10 103.786397 0.019895 0.014311
9 2 102.311841 0.021958 0.008099
9 17 101.20423 0.013687 0.011407
10 11 104.77757 0.01989 0.013029
10 16 108.202883 0.011213 0.010802
11 12 106.701219 0.019875 0.01441
11 6 107.454395 0.017738 0.010232
11 16 109.185213 0.027807 0.008524
12 13 101.314874 0.019863 0.008097
12 21 103.052436 0.027513 0.011612
13 14 108.979141 0.019869 0.007152
13 6 103.426207 0.021961 0.008238
13 21 102.285994 0.01373 0.009881
14 15 101.179037 0.019885 0.006375
14 20 107.458779 0.011137 0.006788
15 8 106.19471 0.019894 0.008044
15 2 103.098613 0.017793 0.006561
15 20 102.44845 0.027751 0.00811
16 7 105.718166 0.040341 0.005932
16 17 102.585637 0.019895 0.010697
16 2 109.979704 0.032404 0.01458
17 18 106.450821 0.019894 0.008204
17 1 106.787232 0.019987 0.01344
18 19 108.849672 0.019893 0.009511
18 9 102.721172 0.029331 0.011008
19 20 105.197442 0.019883 0.009106
19 14 106.489831 0.025814 0.012922
19 0 101.474569 0.019372 0.013242
20 21 103.916539 0.019867 0.010594
20 6 106.600374 0.032429 0.013273
21 22 106.009288 0.019863 0.009641
21 5 108.813786 0.020015 0.011452
22 23 106.31053 0.019877 0.010239
22 13 101.456613 0.029334 0.006619
23 16 107.197305 0.019891 0.014299
23 10 103.513961 0.025875 0.007317
23 4 109.776487 0.019304 0.007018
